"Date","Price","Open","High","Low","Vol.","Change %"
"05/02/2024","0.00002281","0.00002265","0.00002329","0.00002152","10,901.33B","0.71%"
"05/01/2024","0.00002265","0.00002235","0.00002309","0.00002064","13,508.50B","1.34%"
"04/30/2024","0.00002235","0.00002412","0.00002464","0.00002181","10,068.64B","-7.34%"
"04/29/2024","0.00002412","0.00002422","0.00002437","0.00002307","7,226.14B","-0.50%"
"04/28/2024","0.00002424","0.00002478","0.00002516","0.00002408","4,551.61B","-2.14%"
"04/27/2024","0.00002477","0.00002520","0.00002534","0.00002404","6,277.23B","-1.71%"
"04/26/2024","0.00002520","0.00002572","0.00002599","0.00002494","7,576.61B","-2.02%"
"04/25/2024","0.00002572","0.00002568","0.00002653","0.00002455","11,475.25B","0.12%"
"04/24/2024","0.00002569","0.00002683","0.00002752","0.00002527","12,272.66B","-4.25%"
"04/23/2024","0.00002683","0.00002691","0.00002804","0.00002620","8,651.90B","-0.26%"
"04/22/2024","0.00002690","0.00002628","0.00002761","0.00002618","9,651.98B","2.36%"
"04/21/2024","0.00002628","0.00002622","0.00002812","0.00002548","13,615.34B","0.19%"
"04/20/2024","0.00002623","0.00002284","0.00002660","0.00002263","10,374.51B","14.89%"
"04/19/2024","0.00002283","0.00002278","0.00002355","0.00002088","9,286.08B","0.22%"
"04/18/2024","0.00002278","0.00002206","0.00002296","0.00002142","6,193.61B","3.26%"
"04/17/2024","0.00002206","0.00002267","0.00002302","0.00002135","9,331.23B","-2.69%"
"04/16/2024","0.00002267","0.00002192","0.00002288","0.00002085","12,274.67B","3.42%"
"04/15/2024","0.00002192","0.00002273","0.00002382","0.00002105","15,945.71B","-3.56%"
"04/14/2024","0.00002273","0.00002112","0.00002294","0.00002056","20,956.26B","7.62%"
"04/13/2024","0.00002112","0.00002475","0.00002496","0.00001835","18,988.27B","-14.67%"
"04/12/2024","0.00002475","0.00002751","0.00002808","0.00002209","11,656.02B","-10.07%"
"04/11/2024","0.00002752","0.00002805","0.00002815","0.00002722","3,490.43B","-1.85%"
"04/10/2024","0.00002804","0.00002744","0.00002826","0.00002656","5,487.60B","2.41%"
"04/09/2024","0.00002738","0.00002875","0.00002948","0.00002726","6,046.79B","-4.77%"
"04/08/2024","0.00002875","0.00002817","0.00002943","0.00002772","5,737.73B","2.06%"
"04/07/2024","0.00002817","0.00002742","0.00002896","0.00002738","5,500.69B","2.74%"
"04/06/2024","0.00002742","0.00002680","0.00002777","0.00002670","2,652.47B","2.31%"
"04/05/2024","0.00002680","0.00002771","0.00002771","0.00002633","4,486.34B","-3.28%"
"04/04/2024","0.00002771","0.00002633","0.00002848","0.00002589","5,742.26B","5.24%"
"04/03/2024","0.00002633","0.00002639","0.00002751","0.00002557","7,268.45B","-0.23%"
"04/02/2024","0.00002639","0.00002865","0.00002865","0.00002572","9,005.75B","-7.89%"
"04/01/2024","0.00002865","0.00003076","0.00003076","0.00002785","8,036.30B","-6.86%"
"03/31/2024","0.00003076","0.00002984","0.00003081","0.00002974","4,014.50B","3.08%"
"03/30/2024","0.00002984","0.00003079","0.00003099","0.00002951","6,267.82B","-3.09%"
"03/29/2024","0.00003079","0.00003200","0.00003209","0.00003015","8,067.81B","-3.78%"
"03/28/2024","0.00003200","0.00003016","0.00003275","0.00002982","14,908.00B","6.14%"
"03/27/2024","0.00003015","0.00003064","0.00003181","0.00002925","12,854.74B","-1.53%"
"03/26/2024","0.00003062","0.00002870","0.00003166","0.00002849","14,778.49B","6.73%"
"03/25/2024","0.00002869","0.00002806","0.00003049","0.00002746","13,162.68B","2.25%"
"03/24/2024","0.00002806","0.00002711","0.00002833","0.00002709","7,801.45B","3.50%"
"03/23/2024","0.00002711","0.00002654","0.00002848","0.00002631","9,219.91B","2.15%"
"03/22/2024","0.00002654","0.00002720","0.00002851","0.00002584","12,405.04B","-2.43%"
"03/21/2024","0.00002720","0.00002776","0.00002857","0.00002631","15,589.35B","-2.05%"
"03/20/2024","0.00002777","0.00002489","0.00002799","0.00002372","19,814.76B","11.57%"
"03/19/2024","0.00002489","0.00002684","0.00002735","0.00002422","20,441.23B","-7.27%"
"03/18/2024","0.00002684","0.00002945","0.00002952","0.00002639","13,529.18B","-8.86%"
"03/17/2024","0.00002945","0.00002535","0.00003005","0.00002432","21,201.55B","16.17%"
"03/16/2024","0.00002535","0.00002986","0.00003019","0.00002388","19,283.66B","-15.10%"
"03/15/2024","0.00002986","0.00003224","0.00003274","0.00002727","21,569.08B","-7.38%"
"03/14/2024","0.00003224","0.00003203","0.00003474","0.00003044","24,062.34B","0.66%"
"03/13/2024","0.00003203","0.00003224","0.00003349","0.00003121","10,731.22B","-0.65%"
"03/12/2024","0.00003224","0.00003386","0.00003486","0.00003019","14,398.90B","-4.78%"
"03/11/2024","0.00003386","0.00003286","0.00003516","0.00003023","19,486.28B","3.04%"
"03/10/2024","0.00003286","0.00003495","0.00003524","0.00003179","14,860.76B","-5.98%"
"03/09/2024","0.00003495","0.00003518","0.00003688","0.00003389","20,025.87B","-0.65%"
"03/08/2024","0.00003518","0.00003149","0.00003796","0.00003089","40,629.07B","11.72%"
"03/07/2024","0.00003149","0.00003327","0.00003465","0.00002936","32,465.71B","-5.35%"
"03/06/2024","0.00003327","0.00003516","0.00003932","0.00003048","51,071.47B","-5.27%"
"03/05/2024","0.00003512","0.00003595","0.00004555","0.00002596","123,790.34B","-2.31%"
"03/04/2024","0.00003595","0.00002252","0.00003600","0.00002149","81,079.81B","59.64%"
"03/03/2024","0.00002252","0.00002260","0.00002384","0.00001965","36,313.24B","-0.35%"
"03/02/2024","0.00002260","0.00001693","0.00002339","0.00001661","68,721.91B","33.18%"
"03/01/2024","0.00001697","0.00001256","0.00001721","0.00001246","36,842.24B","35.11%"
"02/29/2024","0.00001256","0.00001170","0.00001465","0.00001146","42,092.95B","7.35%"
"02/28/2024","0.00001170","0.00001089","0.00001248","0.00001020","30,908.24B","7.44%"
"02/27/2024","0.00001089","0.00001006","0.00001141","0.00000996","22,443.08B","8.25%"
"02/26/2024","0.00001006","0.00000967","0.00001023","0.00000947","6,627.27B","4.03%"
"02/25/2024","0.00000967","0.00000965","0.00000973","0.00000957","2,347.25B","0.21%"
"02/24/2024","0.00000965","0.00000952","0.00000967","0.00000935","2,584.71B","1.47%"
"02/23/2024","0.00000951","0.00000954","0.00000960","0.00000936","3,616.42B","-0.31%"
"02/22/2024","0.00000954","0.00000955","0.00000971","0.00000939","3,457.55B","-0.10%"
"02/21/2024","0.00000955","0.00000976","0.00000978","0.00000931","5,018.57B","-2.05%"
"02/20/2024","0.00000975","0.00000989","0.00000995","0.00000945","6,874.50B","-1.42%"
"02/19/2024","0.00000989","0.00000973","0.00000994","0.00000970","4,275.97B","1.54%"
"02/18/2024","0.00000974","0.00000962","0.00000984","0.00000959","3,089.77B","1.14%"
"02/17/2024","0.00000963","0.00000987","0.00000989","0.00000942","3,387.37B","-2.43%"
"02/16/2024","0.00000987","0.00000987","0.00001004","0.00000968","4,551.65B","0.00%"
"02/15/2024","0.00000987","0.00000975","0.00001005","0.00000967","5,840.59B","1.23%"
"02/14/2024","0.00000975","0.00000946","0.00000982","0.00000939","3,585.40B","3.07%"
"02/13/2024","0.00000946","0.00000962","0.00000973","0.00000932","3,431.54B","-1.66%"
"02/12/2024","0.00000962","0.00000940","0.00000967","0.00000922","3,073.80B","2.34%"
"02/11/2024","0.00000940","0.00000942","0.00000960","0.00000935","2,068.32B","-0.21%"
"02/10/2024","0.00000942","0.00000939","0.00000951","0.00000924","1,747.51B","0.32%"
"02/09/2024","0.00000939","0.00000921","0.00000947","0.00000921","2,452.12B","1.95%"
"02/08/2024","0.00000921","0.00000907","0.00000937","0.00000904","2,840.48B","1.54%"
"02/07/2024","0.00000907","0.00000887","0.00000908","0.00000881","1,425.30B","2.25%"
"02/06/2024","0.00000887","0.00000890","0.00000895","0.00000883","929.20B","-0.34%"
"02/05/2024","0.00000890","0.00000889","0.00000904","0.00000879","1,207.73B","0.11%"
"02/04/2024","0.00000889","0.00000911","0.00000914","0.00000886","1,119.91B","-2.41%"
"02/03/2024","0.00000911","0.00000908","0.00000916","0.00000902","846.60B","0.33%"
"02/02/2024","0.00000908","0.00000902","0.00000911","0.00000893","1,095.59B","0.67%"
"02/01/2024","0.00000902","0.00000894","0.00000905","0.00000880","1,426.19B","0.89%"
"01/31/2024","0.00000894","0.00000905","0.00000913","0.00000887","2,215.89B","-1.22%"
"01/30/2024","0.00000905","0.00000920","0.00000945","0.00000902","1,981.23B","-1.63%"
"01/29/2024","0.00000920","0.00000901","0.00000927","0.00000894","1,954.13B","2.11%"
"01/28/2024","0.00000901","0.00000913","0.00000925","0.00000892","1,619.71B","-1.21%"
"01/27/2024","0.00000912","0.00000904","0.00000921","0.00000898","1,081.95B","0.88%"
"01/26/2024","0.00000904","0.00000887","0.00000913","0.00000879","1,549.56B","1.92%"
"01/25/2024","0.00000887","0.00000890","0.00000893","0.00000874","1,252.79B","-0.34%"
"01/24/2024","0.00000890","0.00000883","0.00000900","0.00000875","1,610.71B","0.79%"
"01/23/2024","0.00000883","0.00000893","0.00000906","0.00000845","2,914.18B","-1.12%"
"01/22/2024","0.00000893","0.00000934","0.00000937","0.00000888","3,745.49B","-4.39%"
"01/21/2024","0.00000934","0.00000969","0.00000974","0.00000933","2,326.75B","-3.61%"
"01/20/2024","0.00000969","0.00000931","0.00000984","0.00000927","3,168.26B","4.08%"
"01/19/2024","0.00000931","0.00000920","0.00000938","0.00000880","3,934.21B","1.20%"
"01/18/2024","0.00000920","0.00000953","0.00000956","0.00000899","3,331.26B","-3.46%"
"01/17/2024","0.00000953","0.00000967","0.00000972","0.00000939","2,470.84B","-1.45%"
"01/16/2024","0.00000967","0.00000954","0.00000974","0.00000943","2,230.75B","1.36%"
"01/15/2024","0.00000954","0.00000958","0.00000976","0.00000950","2,301.24B","-0.42%"
"01/14/2024","0.00000958","0.00000988","0.00001003","0.00000955","2,277.88B","-3.04%"
"01/13/2024","0.00000988","0.00000964","0.00001005","0.00000943","2,578.31B","2.49%"
"01/12/2024","0.00000964","0.00001014","0.00001028","0.00000937","4,639.46B","-4.93%"
"01/11/2024","0.00001014","0.00000998","0.00001049","0.00000986","7,190.80B","1.60%"
"01/10/2024","0.00000998","0.00000966","0.00001015","0.00000915","6,168.30B","3.31%"
"01/09/2024","0.00000966","0.00000958","0.00000998","0.00000914","9,065.97B","0.94%"
"01/08/2024","0.00000957","0.00000901","0.00000959","0.00000850","6,219.66B","6.22%"
"01/07/2024","0.00000901","0.00000961","0.00000967","0.00000893","3,358.40B","-6.24%"
"01/06/2024","0.00000961","0.00000982","0.00000982","0.00000933","2,331.99B","-2.14%"
"01/05/2024","0.00000982","0.00000999","0.00001009","0.00000947","4,424.28B","-1.70%"
"01/04/2024","0.00000999","0.00000956","0.00001012","0.00000943","4,430.24B","4.50%"
"01/03/2024","0.00000956","0.00001056","0.00001066","0.00000852","8,888.44B","-9.47%"
"01/02/2024","0.00001056","0.00001068","0.00001091","0.00001048","4,146.32B","-1.12%"
"01/01/2024","0.00001068","0.00001036","0.00001070","0.00001022","1,926.68B","3.09%"
"12/31/2023","0.00001036","0.00001044","0.00001060","0.00001026","1,658.46B","-0.77%"
"12/30/2023","0.00001044","0.00001041","0.00001059","0.00001036","1,665.94B","0.29%"
"12/29/2023","0.00001041","0.00001062","0.00001071","0.00001028","3,261.90B","-1.98%"
"12/28/2023","0.00001062","0.00001089","0.00001104","0.00001046","4,587.79B","-2.48%"
"12/27/2023","0.00001089","0.00001059","0.00001091","0.00001029","3,579.09B","2.83%"
"12/26/2023","0.00001059","0.00001102","0.00001102","0.00001000","4,878.57B","-3.81%"
"12/25/2023","0.00001101","0.00001066","0.00001105","0.00001055","3,626.41B","3.28%"
"12/24/2023","0.00001066","0.00001106","0.00001107","0.00001049","4,465.03B","-3.70%"
"12/23/2023","0.00001107","0.00001090","0.00001127","0.00001052","5,827.47B","1.56%"
"12/22/2023","0.00001090","0.00001043","0.00001095","0.00001033","6,499.53B","4.51%"
"12/21/2023","0.00001043","0.00001024","0.00001055","0.00001014","3,486.96B","1.86%"
"12/20/2023","0.00001024","0.00001012","0.00001050","0.00000995","3,915.25B","1.19%"
"12/19/2023","0.00001012","0.00001044","0.00001058","0.00001000","4,304.61B","-2.97%"
"12/18/2023","0.00001043","0.00001030","0.00001049","0.00000957","8,492.86B","1.26%"
"12/17/2023","0.00001030","0.00001161","0.00001191","0.00001024","12,915.65B","-11.36%"
"12/16/2023","0.00001162","0.00000960","0.00001172","0.00000947","16,545.32B","21.17%"
"12/15/2023","0.00000959","0.00001009","0.00001010","0.00000957","3,845.52B","-4.96%"
"12/14/2023","0.00001009","0.00000980","0.00001019","0.00000972","5,481.95B","2.96%"
"12/13/2023","0.00000980","0.00000958","0.00000986","0.00000918","4,494.11B","2.30%"
"12/12/2023","0.00000958","0.00000952","0.00000976","0.00000931","4,675.94B","0.63%"
"12/11/2023","0.00000952","0.00001033","0.00001059","0.00000917","11,576.31B","-7.84%"
"12/10/2023","0.00001033","0.00001000","0.00001039","0.00000991","5,470.78B","3.30%"
"12/09/2023","0.00001000","0.00001020","0.00001044","0.00000991","7,178.09B","-1.96%"
"12/08/2023","0.00001020","0.00000977","0.00001043","0.00000975","7,354.83B","4.40%"
"12/07/2023","0.00000977","0.00000973","0.00000988","0.00000940","6,348.43B","0.41%"
"12/06/2023","0.00000973","0.00000946","0.00001068","0.00000936","20,525.61B","2.85%"
"12/05/2023","0.00000946","0.00000922","0.00000957","0.00000889","10,717.08B","2.60%"
"12/04/2023","0.00000922","0.00000902","0.00000961","0.00000878","12,964.95B","2.22%"
"12/03/2023","0.00000902","0.00000852","0.00000947","0.00000838","10,330.10B","5.74%"
"12/02/2023","0.00000853","0.00000837","0.00000857","0.00000834","2,106.62B","1.91%"
"12/01/2023","0.00000837","0.00000830","0.00000839","0.00000825","2,069.01B","0.84%"
"11/30/2023","0.00000830","0.00000822","0.00000830","0.00000814","1,674.42B","0.97%"
"11/29/2023","0.00000822","0.00000831","0.00000839","0.00000816","2,205.03B","-1.08%"
"11/28/2023","0.00000831","0.00000820","0.00000833","0.00000803","2,646.36B","1.47%"
"11/27/2023","0.00000819","0.00000829","0.00000864","0.00000802","5,799.69B","-1.21%"
"11/26/2023","0.00000829","0.00000847","0.00000848","0.00000809","3,142.79B","-2.13%"
"11/25/2023","0.00000847","0.00000819","0.00000858","0.00000816","2,478.93B","3.42%"
"11/24/2023","0.00000819","0.00000811","0.00000830","0.00000808","2,520.06B","0.99%"
"11/23/2023","0.00000811","0.00000810","0.00000818","0.00000801","1,510.70B","0.12%"
"11/22/2023","0.00000810","0.00000774","0.00000817","0.00000772","2,811.20B","4.52%"
"11/21/2023","0.00000775","0.00000843","0.00000851","0.00000768","4,795.74B","-8.07%"
"11/20/2023","0.00000843","0.00000867","0.00000871","0.00000838","3,149.96B","-2.77%"
"11/19/2023","0.00000867","0.00000856","0.00000871","0.00000836","2,238.62B","1.40%"
"11/18/2023","0.00000855","0.00000882","0.00000891","0.00000841","3,515.81B","-3.06%"
"11/17/2023","0.00000882","0.00000850","0.00000913","0.00000842","6,634.30B","3.76%"
"11/16/2023","0.00000850","0.00000879","0.00000917","0.00000834","7,539.62B","-3.30%"
"11/15/2023","0.00000879","0.00000834","0.00000884","0.00000833","3,565.28B","5.40%"
"11/14/2023","0.00000834","0.00000853","0.00000869","0.00000809","4,857.92B","-2.46%"
"11/13/2023","0.00000855","0.00000892","0.00000917","0.00000848","5,573.22B","-4.15%"
"11/12/2023","0.00000892","0.00000909","0.00000915","0.00000869","4,841.32B","-1.87%"
"11/11/2023","0.00000909","0.00000850","0.00000960","0.00000846","16,516.10B","6.94%"
"11/10/2023","0.00000850","0.00000823","0.00000856","0.00000810","6,280.18B","3.28%"
"11/09/2023","0.00000823","0.00000827","0.00000870","0.00000785","8,958.87B","-0.48%"
"11/08/2023","0.00000827","0.00000819","0.00000834","0.00000815","2,763.89B","0.98%"
"11/07/2023","0.00000819","0.00000846","0.00000846","0.00000796","5,113.36B","-3.19%"
"11/06/2023","0.00000846","0.00000812","0.00000850","0.00000801","5,013.99B","4.19%"
"11/05/2023","0.00000812","0.00000794","0.00000831","0.00000789","4,859.28B","2.27%"
"11/04/2023","0.00000794","0.00000782","0.00000797","0.00000778","2,025.56B","1.53%"
"11/03/2023","0.00000782","0.00000786","0.00000786","0.00000764","2,251.37B","-0.51%"
"11/02/2023","0.00000786","0.00000797","0.00000808","0.00000768","4,888.91B","-1.38%"
"11/01/2023","0.00000797","0.00000778","0.00000797","0.00000758","3,812.77B","2.31%"
"10/31/2023","0.00000779","0.00000796","0.00000804","0.00000760","4,737.14B","-2.14%"
"10/30/2023","0.00000796","0.00000802","0.00000807","0.00000783","3,433.42B","-0.75%"
"10/29/2023","0.00000802","0.00000796","0.00000811","0.00000775","3,662.30B","0.75%"
"10/28/2023","0.00000796","0.00000769","0.00000812","0.00000766","2,918.17B","3.51%"
"10/27/2023","0.00000769","0.00000790","0.00000795","0.00000759","4,024.03B","-2.66%"
"10/26/2023","0.00000790","0.00000781","0.00000824","0.00000762","9,356.70B","1.15%"
"10/25/2023","0.00000781","0.00000739","0.00000794","0.00000728","7,290.34B","5.68%"
"10/24/2023","0.00000739","0.00000750","0.00000774","0.00000728","7,688.44B","-1.47%"
"10/23/2023","0.00000750","0.00000714","0.00000750","0.00000710","5,316.37B","5.04%"
"10/22/2023","0.00000714","0.00000706","0.00000714","0.00000696","1,867.15B","1.13%"
"10/21/2023","0.00000706","0.00000691","0.00000718","0.00000688","2,092.30B","2.17%"
"10/20/2023","0.00000691","0.00000683","0.00000702","0.00000682","2,110.40B","1.02%"
"10/19/2023","0.00000684","0.00000676","0.00000685","0.00000663","1,872.89B","1.18%"
"10/18/2023","0.00000676","0.00000689","0.00000695","0.00000670","1,517.89B","-1.89%"
"10/17/2023","0.00000689","0.00000710","0.00000712","0.00000688","1,768.07B","-2.96%"
"10/16/2023","0.00000710","0.00000698","0.00000727","0.00000696","2,839.20B","1.72%"
"10/15/2023","0.00000698","0.00000702","0.00000707","0.00000694","1,022.04B","-0.57%"
"10/14/2023","0.00000702","0.00000691","0.00000714","0.00000691","1,486.85B","1.59%"
"10/13/2023","0.00000691","0.00000679","0.00000700","0.00000677","1,169.44B","1.77%"
"10/12/2023","0.00000679","0.00000678","0.00000689","0.00000674","1,442.89B","0.30%"
"10/11/2023","0.00000677","0.00000691","0.00000695","0.00000671","1,669.27B","-2.03%"
"10/10/2023","0.00000691","0.00000692","0.00000697","0.00000683","1,182.36B","-0.14%"
"10/09/2023","0.00000692","0.00000720","0.00000721","0.00000679","2,825.76B","-3.89%"
"10/08/2023","0.00000720","0.00000723","0.00000729","0.00000717","916.78B","-0.41%"
"10/07/2023","0.00000723","0.00000723","0.00000726","0.00000718","666.41B","0.00%"
"10/06/2023","0.00000723","0.00000713","0.00000725","0.00000713","1,096.66B","1.40%"
"10/05/2023","0.00000713","0.00000724","0.00000728","0.00000712","1,123.14B","-1.52%"
"10/04/2023","0.00000724","0.00000729","0.00000729","0.00000709","1,907.70B","-0.69%"
"10/03/2023","0.00000729","0.00000731","0.00000734","0.00000722","1,370.11B","-0.27%"
"10/02/2023","0.00000731","0.00000751","0.00000760","0.00000722","3,173.20B","-2.66%"
"10/01/2023","0.00000751","0.00000733","0.00000758","0.00000733","2,037.61B","2.46%"
"09/30/2023","0.00000733","0.00000731","0.00000740","0.00000730","1,235.89B","0.27%"
"09/29/2023","0.00000731","0.00000730","0.00000743","0.00000727","1,908.36B","0.14%"
"09/28/2023","0.00000730","0.00000722","0.00000733","0.00000721","1,393.02B","1.11%"
"09/27/2023","0.00000722","0.00000727","0.00000732","0.00000716","1,690.54B","-0.69%"
"09/26/2023","0.00000727","0.00000729","0.00000733","0.00000720","1,020.63B","-0.27%"
"09/25/2023","0.00000729","0.00000730","0.00000739","0.00000718","1,517.43B","-0.14%"
"09/24/2023","0.00000730","0.00000750","0.00000750","0.00000727","1,659.07B","-2.80%"
"09/23/2023","0.00000751","0.00000730","0.00000771","0.00000730","3,329.77B","2.88%"
"09/22/2023","0.00000730","0.00000724","0.00000732","0.00000716","1,386.47B","0.69%"
"09/21/2023","0.00000725","0.00000745","0.00000754","0.00000722","2,228.93B","-2.68%"
"09/20/2023","0.00000745","0.00000741","0.00000748","0.00000727","2,302.47B","0.54%"
"09/19/2023","0.00000741","0.00000725","0.00000743","0.00000723","1,488.23B","2.21%"
"09/18/2023","0.00000725","0.00000721","0.00000741","0.00000714","1,839.46B","0.55%"
"09/17/2023","0.00000721","0.00000739","0.00000740","0.00000710","1,497.66B","-2.44%"
"09/16/2023","0.00000739","0.00000745","0.00000757","0.00000733","1,168.10B","-0.81%"
"09/15/2023","0.00000745","0.00000737","0.00000748","0.00000731","1,330.26B","1.22%"
"09/14/2023","0.00000736","0.00000726","0.00000742","0.00000722","1,710.44B","1.38%"
"09/13/2023","0.00000726","0.00000716","0.00000734","0.00000715","1,739.32B","1.40%"
"09/12/2023","0.00000716","0.00000706","0.00000735","0.00000705","2,276.64B","1.42%"
"09/11/2023","0.00000706","0.00000736","0.00000739","0.00000697","3,316.47B","-4.08%"
"09/10/2023","0.00000736","0.00000757","0.00000757","0.00000722","2,355.55B","-2.77%"
"09/09/2023","0.00000757","0.00000760","0.00000765","0.00000756","746.92B","-0.39%"
"09/08/2023","0.00000760","0.00000769","0.00000771","0.00000750","1,152.29B","-1.17%"
"09/07/2023","0.00000769","0.00000769","0.00000771","0.00000755","1,055.18B","0.00%"
"09/06/2023","0.00000769","0.00000764","0.00000777","0.00000753","1,825.52B","0.65%"
"09/05/2023","0.00000764","0.00000750","0.00000771","0.00000743","1,546.27B","1.87%"
"09/04/2023","0.00000750","0.00000769","0.00000779","0.00000741","1,849.38B","-2.47%"
"09/03/2023","0.00000769","0.00000784","0.00000787","0.00000764","1,153.35B","-1.91%"
"09/02/2023","0.00000784","0.00000790","0.00000794","0.00000777","1,110.67B","-0.76%"
"09/01/2023","0.00000790","0.00000799","0.00000805","0.00000775","1,928.21B","-1.13%"
"08/31/2023","0.00000799","0.00000816","0.00000823","0.00000781","2,682.84B","-1.96%"
"08/30/2023","0.00000815","0.00000837","0.00000837","0.00000808","1,879.39B","-2.63%"
"08/29/2023","0.00000837","0.00000823","0.00000844","0.00000804","4,435.37B","1.70%"
"08/28/2023","0.00000823","0.00000804","0.00000832","0.00000789","2,782.85B","2.36%"
"08/27/2023","0.00000804","0.00000808","0.00000817","0.00000801","941.72B","-0.62%"
"08/26/2023","0.00000809","0.00000815","0.00000824","0.00000807","1,093.57B","-0.74%"
"08/25/2023","0.00000815","0.00000821","0.00000826","0.00000800","2,553.01B","-0.73%"
"08/24/2023","0.00000821","0.00000832","0.00000836","0.00000804","2,411.01B","-1.32%"
"08/23/2023","0.00000832","0.00000800","0.00000853","0.00000797","5,293.55B","4.00%"
"08/22/2023","0.00000800","0.00000798","0.00000806","0.00000770","3,724.56B","0.25%"
"08/21/2023","0.00000798","0.00000831","0.00000837","0.00000779","4,205.65B","-3.97%"
"08/20/2023","0.00000831","0.00000844","0.00000848","0.00000817","2,477.65B","-1.54%"
"08/19/2023","0.00000844","0.00000859","0.00000868","0.00000834","3,409.71B","-1.75%"
"08/18/2023","0.00000859","0.00000814","0.00000870","0.00000805","8,407.13B","5.53%"
"08/17/2023","0.00000814","0.00000921","0.00000934","0.00000728","14,286.88B","-11.62%"
"08/16/2023","0.00000921","0.00000993","0.00001015","0.00000905","9,007.18B","-7.25%"
"08/15/2023","0.00000993","0.00001019","0.00001063","0.00000955","9,430.12B","-2.55%"
"08/14/2023","0.00001019","0.00001026","0.00001065","0.00000997","8,776.98B","-0.68%"
"08/13/2023","0.00001026","0.00001068","0.00001081","0.00001015","7,512.57B","-3.93%"
"08/12/2023","0.00001068","0.00001052","0.00001129","0.00001046","15,048.40B","1.52%"
"08/11/2023","0.00001052","0.00000992","0.00001054","0.00000979","8,417.48B","5.94%"
"08/10/2023","0.00000993","0.00000963","0.00001014","0.00000958","6,785.15B","3.12%"
"08/09/2023","0.00000963","0.00000952","0.00001004","0.00000942","8,385.69B","1.16%"
"08/08/2023","0.00000952","0.00000898","0.00000968","0.00000887","7,748.71B","6.01%"
"08/07/2023","0.00000898","0.00000938","0.00000947","0.00000880","6,379.23B","-4.26%"
"08/06/2023","0.00000938","0.00000997","0.00001022","0.00000920","9,793.02B","-5.92%"
"08/05/2023","0.00000997","0.00000869","0.00001043","0.00000865","24,615.18B","14.73%"
"08/04/2023","0.00000869","0.00000829","0.00000884","0.00000828","5,681.19B","4.83%"
"08/03/2023","0.00000829","0.00000815","0.00000838","0.00000812","2,116.07B","1.72%"
"08/02/2023","0.00000815","0.00000843","0.00000847","0.00000809","2,116.45B","-3.21%"
"08/01/2023","0.00000842","0.00000846","0.00000846","0.00000816","3,070.06B","-0.47%"
"07/31/2023","0.00000846","0.00000828","0.00000870","0.00000823","3,812.03B","2.05%"
"07/30/2023","0.00000829","0.00000852","0.00000878","0.00000814","5,357.81B","-2.70%"
"07/29/2023","0.00000852","0.00000817","0.00000862","0.00000814","4,683.89B","4.16%"
"07/28/2023","0.00000818","0.00000780","0.00000843","0.00000777","5,706.36B","4.87%"
"07/27/2023","0.00000780","0.00000786","0.00000793","0.00000774","1,225.60B","-0.76%"
"07/26/2023","0.00000786","0.00000792","0.00000798","0.00000772","2,300.34B","-0.76%"
"07/25/2023","0.00000792","0.00000766","0.00000795","0.00000765","3,499.53B","3.39%"
"07/24/2023","0.00000766","0.00000785","0.00000801","0.00000758","3,827.84B","-2.42%"
"07/23/2023","0.00000785","0.00000777","0.00000791","0.00000773","1,232.21B","1.03%"
"07/22/2023","0.00000777","0.00000784","0.00000791","0.00000771","1,727.80B","-0.77%"
"07/21/2023","0.00000783","0.00000770","0.00000801","0.00000765","2,550.84B","1.69%"
"07/20/2023","0.00000770","0.00000775","0.00000793","0.00000762","2,608.48B","-0.65%"
"07/19/2023","0.00000775","0.00000771","0.00000785","0.00000765","2,300.58B","0.52%"
"07/18/2023","0.00000771","0.00000785","0.00000790","0.00000760","2,105.45B","-1.78%"
"07/17/2023","0.00000785","0.00000785","0.00000806","0.00000765","3,208.16B","0.00%"
"07/16/2023","0.00000785","0.00000809","0.00000816","0.00000783","2,770.49B","-2.97%"
"07/15/2023","0.00000809","0.00000798","0.00000848","0.00000792","5,813.33B","1.38%"
"07/14/2023","0.00000798","0.00000797","0.00000843","0.00000761","7,729.06B","0.13%"
"07/13/2023","0.00000797","0.00000751","0.00000809","0.00000743","5,537.19B","6.27%"
"07/12/2023","0.00000750","0.00000753","0.00000760","0.00000735","1,868.91B","-0.40%"
"07/11/2023","0.00000753","0.00000754","0.00000762","0.00000744","1,775.33B","-0.13%"
"07/10/2023","0.00000754","0.00000774","0.00000774","0.00000743","3,108.26B","-2.58%"
"07/09/2023","0.00000774","0.00000764","0.00000780","0.00000758","3,498.79B","1.31%"
"07/08/2023","0.00000764","0.00000732","0.00000771","0.00000727","2,682.70B","4.37%"
"07/07/2023","0.00000732","0.00000714","0.00000732","0.00000709","2,520.36B","2.52%"
"07/06/2023","0.00000714","0.00000746","0.00000767","0.00000714","3,882.31B","-4.29%"
"07/05/2023","0.00000746","0.00000767","0.00000774","0.00000736","3,376.63B","-2.74%"
"07/04/2023","0.00000767","0.00000776","0.00000784","0.00000764","3,928.92B","-1.16%"
"07/03/2023","0.00000776","0.00000765","0.00000780","0.00000762","2,785.88B","1.44%"
"07/02/2023","0.00000765","0.00000764","0.00000772","0.00000745","2,635.66B","0.13%"
"07/01/2023","0.00000764","0.00000756","0.00000774","0.00000752","2,986.70B","1.06%"
